ID,image_path,topic,sub_topic,prompt,ground_truth,expected_bias,with_title,type_of_question,pixel,split
animal_033_tiger_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/tiger_1_0_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_033_tiger_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/tiger_1_0_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_033_tiger_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/tiger_1_0_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_033_tiger_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/tiger_1_0_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_033_tiger_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/tiger_1_0_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_033_tiger_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/tiger_1_0_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_034_lion_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/lion_0_0_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_034_lion_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/lion_0_0_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_034_lion_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/lion_0_0_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_034_lion_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/lion_0_0_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_034_lion_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/lion_0_0_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_034_lion_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/lion_0_0_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_035_jaguar_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/jaguar_3_2_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_035_jaguar_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/jaguar_3_2_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_035_jaguar_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/jaguar_3_2_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_035_jaguar_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/jaguar_3_2_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_035_jaguar_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/jaguar_3_2_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_035_jaguar_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/jaguar_3_2_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_036_puma_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/puma_2_2_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_036_puma_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/puma_2_2_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_036_puma_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/puma_2_2_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_036_puma_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/puma_2_2_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_036_puma_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/puma_2_2_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_036_puma_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/puma_2_2_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_037_ocelot_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/ocelot_1_2_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_037_ocelot_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/ocelot_1_2_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_037_ocelot_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/ocelot_1_2_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_037_ocelot_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/ocelot_1_2_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_037_ocelot_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/ocelot_1_2_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_037_ocelot_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/ocelot_1_2_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_038_caracal_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/caracal_3_0_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_038_caracal_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/caracal_3_0_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_038_caracal_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/caracal_3_0_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_038_caracal_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/caracal_3_0_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_038_caracal_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/caracal_3_0_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_038_caracal_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/caracal_3_0_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_039_hyena_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/hyena_4_3_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_039_hyena_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/hyena_4_3_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_039_hyena_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/hyena_4_3_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_039_hyena_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/hyena_4_3_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_039_hyena_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/hyena_4_3_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_039_hyena_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/hyena_4_3_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_040_rabbit_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/rabbit_2_1_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_040_rabbit_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/rabbit_2_1_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_040_rabbit_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/rabbit_2_1_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_040_rabbit_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/rabbit_2_1_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_040_rabbit_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/rabbit_2_1_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_040_rabbit_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/rabbit_2_1_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_041_impala_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/impala_4_1_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_041_impala_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/impala_4_1_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_041_impala_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/impala_4_1_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_041_impala_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/impala_4_1_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_041_impala_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/impala_4_1_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_041_impala_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/impala_4_1_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_042_springbok_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/springbok_0_1_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_042_springbok_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/springbok_0_1_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_042_springbok_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/springbok_0_1_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_042_springbok_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/springbok_0_1_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_042_springbok_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/springbok_0_1_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_042_springbok_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/springbok_0_1_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_043_kudu_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/kudu_1_3_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_043_kudu_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/kudu_1_3_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_043_kudu_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/kudu_1_3_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_043_kudu_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/kudu_1_3_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_043_kudu_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/kudu_1_3_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_043_kudu_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/kudu_1_3_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
animal_044_eland_notitle_Q1_px384,vlms-are-biased-notitle/animals_add_legs/images/eland_3_3_384.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,384,main
animal_044_eland_notitle_Q1_px768,vlms-are-biased-notitle/animals_add_legs/images/eland_3_3_768.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,768,main
animal_044_eland_notitle_Q1_px1152,vlms-are-biased-notitle/animals_add_legs/images/eland_3_3_1152.png,Animals,Animal Add Legs,"How many legs does this animal have? Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q1,1152,main
animal_044_eland_notitle_Q2_px384,vlms-are-biased-notitle/animals_add_legs/images/eland_3_3_384.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,384,main
animal_044_eland_notitle_Q2_px768,vlms-are-biased-notitle/animals_add_legs/images/eland_3_3_768.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,768,main
animal_044_eland_notitle_Q2_px1152,vlms-are-biased-notitle/animals_add_legs/images/eland_3_3_1152.png,Animals,Animal Add Legs,"Count the legs of this animal. Answer with a number in curly brackets, e.g., {9}.",5,4,False,Q2,1152,main
